,home,away,home_total,away_total,home_ml,away_ml,home_rat,away_rat,bet_home,home_win,bet_win,bet_lose,bet_odds,winnings
3329,Atlanta Hawks,Indiana Pacers,131,128,1.125,6.5,-0.9797304267208033,-0.8382516396313262,0,1,0,1,6.5,-100.0
3330,New Orleans Pelicans,Houston Rockets,130,105,1.4,3.1,-0.5093593018062643,-4.190734912751116,1,1,1,0,1.4,40.0
3331,Pheonix Suns,Los Angeles Lakers,140,111,1.303030303030303,3.7,,2.002113488571497,0,1,0,1,3.7,-100.0
3332,Cleveland Cavaliers,Los Angeles Clippers,120,111,1.3571428571428572,3.4,-4.3096922998804,4.37862351620734,0,1,0,1,3.4,-100.0
3333,Atlanta Hawks,Portland Trailblazers,122,113,1.0909090909090908,8.0,-0.9797304267208033,,0,1,0,1,8.0,-100.0
3334,Philadelphia 76ers,Denver Nuggets,110,114,1.606060606060606,2.45,3.2263149135805165,2.453386720352784,1,0,0,1,1.606060606060606,-100.0
3335,Oklahoma City Thunder,Charlotte Hornets,116,134,5.5,1.1666666666666667,-5.529767726818109,-2.6556167949067144,0,0,1,0,1.1666666666666667,16.66666666666667
3336,San Antonio Spurs,Minnesota Timberwolves,139,149,2.45,1.606060606060606,-0.7090459573831968,-1.926723951826823,1,0,0,1,2.45,-100.0
3337,Golden State Warriors,Washington Wizards,126,112,1.125,6.5,0.7095695951871412,-3.3898110933853416,1,1,1,0,1.125,12.5
3338,Sacramento Kings,Chicago Bulls,112,103,2.6,1.5555555555555556,-3.442680688649372,-1.683908653442645,0,1,0,1,1.5555555555555556,-100.0
3339,Utah Jazz,Milwaukee Bucks,111,117,1.7407407407407407,2.15,5.444032665642926,5.690196176556934,0,0,1,0,2.15,115.0
3340,Los Angeles Lakers,Toronto Raptors,103,114,2.65,1.5405405405405406,2.002113488571497,2.5734027207204195,0,0,1,0,1.5405405405405406,54.05405405405406
3341,Orlando Magic,Brooklyn Nets,108,150,5.0,1.2,-5.849191857264415,1.5507666832269629,0,0,1,0,1.2,20.0
3342,Indiana Pacers,Mephis Grizzlies,102,135,3.25,1.3773584905660377,-0.8382516396313262,,0,0,1,0,1.3773584905660377,37.73584905660377
3343,Miami Heat,Detroit Pistons,105,98,1.0909090909090908,8.0,2.6168031631855277,-5.345550810181083,1,1,1,0,1.0909090909090908,9.09090909090908
3344,New Orleans Pelicans,Pheonix Suns,115,131,2.6,1.5555555555555556,-0.5093593018062643,,0,0,1,0,1.5555555555555556,55.55555555555557
3345,Charlotte Hornets,Atlanta Hawks,116,106,1.9090909090909092,1.9090909090909092,-2.6556167949067144,-0.9797304267208033,0,1,0,1,1.9090909090909092,-100.0
3346,Washington Wizards,Denver Nuggets,109,127,3.4,1.3571428571428572,-3.3898110933853416,2.453386720352784,0,0,1,0,1.3571428571428572,35.71428571428572
3347,Cleveland Cavaliers,Philadelphia 76ers,114,118,2.5,1.5882352941176472,-4.3096922998804,3.2263149135805165,0,0,1,0,1.5882352941176472,58.823529411764724
3348,New York Knicks,Portland Trailblazers,128,98,1.1176470588235294,6.75,-1.3776575013818333,,0,1,0,1,6.75,-100.0
3349,Brooklyn Nets,Dallas Mavericks,111,113,2.35,1.6451612903225805,1.5507666832269629,3.2529267441129175,0,0,1,0,1.6451612903225805,64.51612903225805
3350,Houston Rockets,Pheonix Suns,112,129,5.25,1.1818181818181819,-4.190734912751116,,0,0,1,0,1.1818181818181819,18.181818181818187
3351,Minnesota Timberwolves,Los Angeles Lakers,124,104,1.2380952380952381,4.5,-1.926723951826823,2.002113488571497,0,1,0,1,4.5,-100.0
3352,San Antonio Spurs,Oklahoma City Thunder,122,120,1.1333333333333333,6.25,-0.7090459573831968,-5.529767726818109,1,1,1,0,1.1333333333333333,13.333333333333329
3353,Utah Jazz,Chicago Bulls,125,110,1.3703703703703702,3.3,5.444032665642926,-1.683908653442645,1,1,1,0,1.3703703703703702,37.03703703703701
3354,Sacramento Kings,Milwaukee Bucks,126,135,4.3,1.25,-3.442680688649372,5.690196176556934,0,0,1,0,1.25,25.0
3355,Golden State Warriors,Boston Celtics,88,110,1.8,2.05,0.7095695951871412,4.979438202404495,0,0,1,0,2.05,104.99999999999997
3356,Los Angeles Clippers,Toronto Raptors,100,103,2.2,1.7142857142857144,4.37862351620734,2.5734027207204195,1,0,0,1,2.2,-100.0
3357,Orlando Magic,Detroit Pistons,120,134,1.6896551724137931,2.25,-5.849191857264415,-5.345550810181083,0,0,1,0,2.25,125.0
3358,Philadelphia 76ers,Dallas Mavericks,111,101,1.5405405405405406,2.65,3.2263149135805165,3.2529267441129175,0,1,0,1,2.65,-100.0
3359,Cleveland Cavaliers,Denver Nuggets,119,116,2.25,1.6896551724137931,-4.3096922998804,2.453386720352784,0,1,0,1,1.6896551724137931,-100.0
3360,Brooklyn Nets,Portland Trailblazers,128,123,1.0833333333333333,8.5,1.5507666832269629,,0,1,0,1,8.5,-100.0
3361,Toronto Raptors,Los Angeles Lakers,123,128,1.2702702702702702,4.1,2.5734027207204195,2.002113488571497,1,0,0,1,1.2702702702702702,-100.0
3362,Atlanta Hawks,Mephis Grizzlies,120,105,3.1,1.4,-0.9797304267208033,,0,1,0,1,1.4,-100.0
3363,New York Knicks,Washington Wizards,100,97,1.4,3.1,-1.3776575013818333,-3.3898110933853416,1,1,1,0,1.4,40.0
3364,Houston Rockets,Indiana Pacers,118,121,2.45,1.606060606060606,-4.190734912751116,-0.8382516396313262,0,0,1,0,1.606060606060606,60.606060606060595
3365,Miami Heat,Oklahoma City Thunder,120,108,1.0625,10.0,2.6168031631855277,-5.529767726818109,1,1,1,0,1.0625,6.25
3366,San Antonio Spurs,New Orleans Pelicans,91,124,1.7692307692307692,2.1,-0.7090459573831968,-0.5093593018062643,0,0,1,0,2.1,110.0
3367,Utah Jazz,Los Angeles Clippers,121,92,1.4545454545454546,2.9,5.444032665642926,4.37862351620734,1,1,1,0,1.4545454545454546,45.45454545454547
3368,Sacramento Kings,Boston Celtics,97,126,5.25,1.1818181818181819,-3.442680688649372,4.979438202404495,0,0,1,0,1.1818181818181819,18.181818181818187
3369,Pheonix Suns,Chicago Bulls,129,102,1.526315789473684,2.7,,-1.683908653442645,0,1,0,1,2.7,-100.0
3370,Minnesota Timberwolves,Milwaukee Bucks,138,119,1.6451612903225805,2.35,-1.926723951826823,5.690196176556934,0,1,0,1,2.35,-100.0
3371,Charlotte Hornets,Dallas Mavericks,129,108,1.7407407407407407,2.15,-2.6556167949067144,3.2529267441129175,0,1,0,1,2.15,-100.0
3372,Cleveland Cavaliers,Detroit Pistons,113,109,1.425531914893617,2.95,-4.3096922998804,-5.345550810181083,1,1,1,0,1.425531914893617,42.553191489361694
3373,Washington Wizards,Los Angeles Lakers,127,119,2.0,1.8333333333333335,-3.3898110933853416,2.002113488571497,0,1,0,1,1.8333333333333335,-100.0
3374,Houston Rockets,Mephis Grizzlies,98,122,6.5,1.125,-4.190734912751116,,0,0,1,0,1.125,12.5
3375,Indiana Pacers,Portland Trailblazers,129,98,1.2857142857142856,3.9,-0.8382516396313262,,0,1,0,1,3.9,-100.0
3376,Sacramento Kings,Pheonix Suns,124,127,3.9,1.2857142857142856,-3.442680688649372,,0,0,1,0,1.2857142857142856,28.571428571428555
3377,Atlanta Hawks,New Orleans Pelicans,112,117,1.5,2.75,-0.9797304267208033,-0.5093593018062643,0,0,1,0,2.75,175.0
3378,Orlando Magic,Oklahoma City Thunder,90,85,1.2857142857142856,3.9,-5.849191857264415,-5.529767726818109,0,1,0,1,3.9,-100.0
3379,New York Knicks,Utah Jazz,93,108,2.4,1.625,-1.3776575013818333,5.444032665642926,0,0,1,0,1.625,62.5
3380,Denver Nuggets,Boston Celtics,104,124,2.25,1.6896551724137931,2.453386720352784,4.979438202404495,0,0,1,0,1.6896551724137931,68.9655172413793
3381,Golden State Warriors,San Antonio Spurs,108,110,1.3773584905660377,3.25,0.7095695951871412,-0.7090459573831968,1,0,0,1,1.3773584905660377,-100.0
3382,Philadelphia 76ers,Toronto Raptors,88,93,1.2857142857142856,3.9,3.2263149135805165,2.5734027207204195,1,0,0,1,1.2857142857142856,-100.0
3383,Detroit Pistons,Portland Trailblazers,115,119,1.2222222222222223,4.75,-5.345550810181083,,0,0,1,0,4.75,375.0
3384,Cleveland Cavaliers,Los Angeles Lakers,120,131,1.5,2.75,-4.3096922998804,2.002113488571497,0,0,1,0,2.75,175.0
3385,Philadelphia 76ers,Miami Heat,113,106,3.7,1.303030303030303,3.2263149135805165,2.6168031631855277,1,1,1,0,3.7,270.0
3386,Charlotte Hornets,New Orleans Pelicans,106,103,1.434782608695652,2.95,-2.6556167949067144,-0.5093593018062643,0,1,0,1,2.95,-100.0
3387,Brooklyn Nets,Utah Jazz,114,106,2.1,1.7692307692307692,1.5507666832269629,5.444032665642926,0,1,0,1,1.7692307692307692,-100.0
3388,Chicago Bulls,Toronto Raptors,113,99,1.606060606060606,2.45,-1.683908653442645,2.5734027207204195,0,1,0,1,2.45,-100.0
3389,Oklahoma City Thunder,Boston Celtics,123,132,8.0,1.0909090909090908,-5.529767726818109,4.979438202404495,0,0,1,0,1.0909090909090908,9.09090909090908
3390,Houston Rockets,Washington Wizards,115,97,2.45,1.606060606060606,-4.190734912751116,-3.3898110933853416,0,1,0,1,1.606060606060606,-100.0
3391,Dallas Mavericks,Minnesota Timberwolves,110,108,1.8,2.05,3.2529267441129175,-1.926723951826823,1,1,1,0,1.8,80.0
3392,Orlando Magic,Golden State Warriors,94,90,3.6,1.3225806451612903,-5.849191857264415,0.7095695951871412,0,1,0,1,1.3225806451612903,-100.0
3393,New York Knicks,Atlanta Hawks,111,117,2.45,1.606060606060606,-1.3776575013818333,-0.9797304267208033,0,0,1,0,1.606060606060606,60.606060606060595
3394,Milwaukee Bucks,Chicago Bulls,126,98,1.3773584905660377,3.25,5.690196176556934,-1.683908653442645,1,1,1,0,1.3773584905660377,37.73584905660377
3395,Denver Nuggets,Los Angeles Clippers,127,115,1.3846153846153846,3.2,2.453386720352784,4.37862351620734,0,1,0,1,3.2,-100.0
3396,Detroit Pistons,Atlanta Hawks,122,101,2.75,1.5,-5.345550810181083,-0.9797304267208033,0,1,0,1,1.5,-100.0
3397,Indiana Pacers,Sacramento Kings,109,110,1.4545454545454546,2.9,-0.8382516396313262,-3.442680688649372,1,0,0,1,1.4545454545454546,-100.0
3398,Charlotte Hornets,New York Knicks,106,121,1.2777777777777777,4.0,-2.6556167949067144,-1.3776575013818333,0,0,1,0,4.0,300.0
3399,Miami Heat,Golden State Warriors,104,118,1.2,5.0,2.6168031631855277,0.7095695951871412,1,0,0,1,1.2,-100.0
3400,Mephis Grizzlies,Brooklyn Nets,132,120,1.9090909090909092,1.9090909090909092,,1.5507666832269629,0,1,0,1,1.9090909090909092,-100.0
3401,Boston Celtics,Utah Jazz,125,97,1.5,2.75,4.979438202404495,5.444032665642926,0,1,0,1,2.75,-100.0
3402,Oklahoma City Thunder,Orlando Magic,118,102,2.1,1.7692307692307692,-5.529767726818109,-5.849191857264415,1,1,1,0,2.1,110.0
3403,Minnesota Timberwolves,Pheonix Suns,116,125,1.8,2.05,-1.926723951826823,,0,0,1,0,2.05,104.99999999999997
3404,Dallas Mavericks,Houston Rockets,110,91,1.2,5.0,3.2529267441129175,-4.190734912751116,1,1,1,0,1.2,20.0
3405,Los Angeles Lakers,Philadelphia 76ers,121,126,4.75,1.2222222222222223,2.002113488571497,3.2263149135805165,0,0,1,0,1.2222222222222223,22.22222222222223
3406,Portland Trailblazers,San Antonio Spurs,96,133,4.7,1.2272727272727273,,-0.7090459573831968,0,0,1,0,1.2272727272727273,22.727272727272734
3407,Toronto Raptors,Cleveland Cavaliers,117,104,1.5,2.75,2.5734027207204195,-4.3096922998804,1,1,1,0,1.5,50.0
3408,Milwaukee Bucks,Washington Wizards,114,102,1.25,4.3,5.690196176556934,-3.3898110933853416,1,1,1,0,1.25,25.0
3409,New Orleans Pelicans,Chicago Bulls,126,109,1.625,2.4,-0.5093593018062643,-1.683908653442645,1,1,1,0,1.625,62.5
3410,Mephis Grizzlies,Indiana Pacers,133,103,1.1538461538461537,5.75,,-0.8382516396313262,0,1,0,1,5.75,-100.0
3411,Denver Nuggets,Pheonix Suns,130,140,1.8695652173913042,1.9523809523809523,2.453386720352784,,0,0,1,0,1.9523809523809523,95.23809523809524
3412,Charlotte Hornets,Utah Jazz,107,101,2.5,1.5882352941176472,-2.6556167949067144,5.444032665642926,0,1,0,1,1.5882352941176472,-100.0
3413,Detroit Pistons,Washington Wizards,97,100,1.5882352941176472,2.5,-5.345550810181083,-3.3898110933853416,0,0,1,0,2.5,150.0
3414,Atlanta Hawks,Golden State Warriors,121,110,1.7692307692307692,2.1,-0.9797304267208033,0.7095695951871412,0,1,0,1,2.1,-100.0
3415,Minnesota Timberwolves,Dallas Mavericks,116,95,1.606060606060606,2.45,-1.926723951826823,3.2529267441129175,0,1,0,1,2.45,-100.0
3416,Miami Heat,New York Knicks,103,111,1.2380952380952381,4.5,2.6168031631855277,-1.3776575013818333,1,0,0,1,1.2380952380952381,-100.0
3417,Portland Trailblazers,Houston Rockets,106,125,2.6,1.5555555555555556,,-4.190734912751116,0,0,1,0,1.5555555555555556,55.55555555555557
3418,Los Angeles Clippers,Philadelphia 76ers,97,122,2.9,1.4545454545454546,4.37862351620734,3.2263149135805165,1,0,0,1,2.9,-100.0
3419,New Orleans Pelicans,San Antonio Spurs,103,107,1.4166666666666667,3.0,-0.5093593018062643,-0.7090459573831968,1,0,0,1,1.4166666666666667,-100.0
3420,Orlando Magic,Sacramento Kings,110,114,1.7142857142857144,2.2,-5.849191857264415,-3.442680688649372,0,0,1,0,2.2,120.00000000000003
3421,Toronto Raptors,Indiana Pacers,131,91,1.1428571428571428,6.0,2.5734027207204195,-0.8382516396313262,1,1,1,0,1.1428571428571428,14.285714285714278
3422,Miami Heat,Brooklyn Nets,95,110,2.2,1.7142857142857144,2.6168031631855277,1.5507666832269629,1,0,0,1,2.2,-100.0
3423,Mephis Grizzlies,Milwaukee Bucks,127,102,2.0,1.8333333333333335,,5.690196176556934,0,1,0,1,1.8333333333333335,-100.0
3424,Cleveland Cavaliers,Chicago Bulls,94,98,1.7692307692307692,2.1,-4.3096922998804,-1.683908653442645,0,0,1,0,2.1,110.0
3425,Denver Nuggets,Oklahoma City Thunder,113,107,1.0555555555555556,10.5,2.453386720352784,-5.529767726818109,1,1,1,0,1.0555555555555556,5.555555555555557
3426,Portland Trailblazers,Houston Rockets,98,115,2.6,1.5555555555555556,,-4.190734912751116,0,0,1,0,1.5555555555555556,55.55555555555557
3427,Detroit Pistons,New York Knicks,102,104,2.65,1.5405405405405406,-5.345550810181083,-1.3776575013818333,0,0,1,0,1.5405405405405406,54.05405405405406
3428,Boston Celtics,Minnesota Timberwolves,134,112,1.4,3.1,4.979438202404495,-1.926723951826823,1,1,1,0,1.4,40.0
3429,Washington Wizards,Golden State Warriors,123,115,3.4,1.3571428571428572,-3.3898110933853416,0.7095695951871412,0,1,0,1,1.3571428571428572,-100.0
3430,Pheonix Suns,Philadelphia 76ers,114,104,1.5405405405405406,2.65,,3.2263149135805165,0,1,0,1,2.65,-100.0
3431,New Orleans Pelicans,Los Angeles Lakers,116,108,1.625,2.4,-0.5093593018062643,2.002113488571497,0,1,0,1,2.4,-100.0
3432,Brooklyn Nets,Charlotte Hornets,110,119,1.3773584905660377,3.25,1.5507666832269629,-2.6556167949067144,1,0,0,1,1.3773584905660377,-100.0
3433,Dallas Mavericks,Utah Jazz,114,100,1.5882352941176472,2.5,3.2529267441129175,5.444032665642926,0,1,0,1,2.5,-100.0
3434,Charlotte Hornets,Denver Nuggets,109,113,2.4,1.625,-2.6556167949067144,2.453386720352784,0,0,1,0,1.625,62.5
3435,Cleveland Cavaliers,Orlando Magic,107,101,1.25,4.3,-4.3096922998804,-5.849191857264415,1,1,1,0,1.25,25.0
3436,Indiana Pacers,Atlanta Hawks,123,132,3.65,1.3125,-0.8382516396313262,-0.9797304267208033,1,0,0,1,3.65,-100.0
3437,Miami Heat,Sacramento Kings,123,100,1.0714285714285714,9.0,2.6168031631855277,-3.442680688649372,1,1,1,0,1.0714285714285714,7.142857142857139
3438,New York Knicks,Chicago Bulls,109,104,2.45,1.606060606060606,-1.3776575013818333,-1.683908653442645,1,1,1,0,2.45,145.00000000000003
3439,Toronto Raptors,Boston Celtics,115,112,1.2777777777777777,4.0,2.5734027207204195,4.979438202404495,0,1,0,1,4.0,-100.0
3440,Mephis Grizzlies,Golden State Warriors,123,95,1.2325581395348837,4.6,,0.7095695951871412,0,1,0,1,4.6,-100.0
3441,Houston Rockets,San Antonio Spurs,120,123,4.5,1.2380952380952381,-4.190734912751116,-0.7090459573831968,0,0,1,0,1.2380952380952381,23.80952380952381
3442,Portland Trailblazers,Oklahoma City Thunder,131,134,1.8333333333333335,2.0,,-5.529767726818109,0,0,1,0,2.0,100.0
3443,Philadelphia 76ers,Milwaukee Bucks,116,118,1.9090909090909092,1.9090909090909092,3.2263149135805165,5.690196176556934,0,0,1,0,1.9090909090909092,90.9090909090909
3444,Washington Wizards,Chicago Bulls,94,107,2.55,1.5714285714285714,-3.3898110933853416,-1.683908653442645,0,0,1,0,1.5714285714285714,57.14285714285714
3445,Dallas Mavericks,Los Angeles Lakers,128,110,1.125,6.5,3.2529267441129175,2.002113488571497,1,1,1,0,1.125,12.5
3446,Brooklyn Nets,Detroit Pistons,130,123,1.0833333333333333,8.5,1.5507666832269629,-5.345550810181083,1,1,1,0,1.0833333333333333,8.333333333333329
3447,Los Angeles Clippers,Utah Jazz,121,115,2.2,1.7142857142857144,4.37862351620734,5.444032665642926,0,1,0,1,1.7142857142857144,-100.0
3448,Indiana Pacers,Denver Nuggets,118,125,5.0,1.2,-0.8382516396313262,2.453386720352784,0,0,1,0,1.2,20.0
3449,Cleveland Cavaliers,Dallas Mavericks,112,120,2.1,1.7692307692307692,-4.3096922998804,3.2529267441129175,0,0,1,0,1.7692307692307692,76.9230769230769
3450,Washington Wizards,Orlando Magic,127,110,1.606060606060606,2.45,-3.3898110933853416,-5.849191857264415,1,1,1,0,1.606060606060606,60.606060606060595
3451,New York Knicks,Charlotte Hornets,114,125,2.2,1.7142857142857144,-1.3776575013818333,-2.6556167949067144,1,0,0,1,2.2,-100.0
3452,Toronto Raptors,Minnesota Timberwolves,125,102,1.7142857142857144,2.2,2.5734027207204195,-1.926723951826823,1,1,1,0,1.7142857142857144,71.42857142857144
3453,Boston Celtics,Miami Heat,98,106,1.5,2.75,4.979438202404495,2.6168031631855277,1,0,0,1,1.5,-100.0
3454,Houston Rockets,Sacramento Kings,118,121,2.3,1.6666666666666665,-4.190734912751116,-3.442680688649372,0,0,1,0,1.6666666666666665,66.66666666666666
3455,Oklahoma City Thunder,Atlanta Hawks,118,136,7.0,1.1111111111111112,-5.529767726818109,-0.9797304267208033,0,0,1,0,1.1111111111111112,11.111111111111114
3456,San Antonio Spurs,Mephis Grizzlies,111,112,2.75,1.5,-0.7090459573831968,,0,0,1,0,1.5,50.0
3457,Portland Trailblazers,New Orleans Pelicans,107,117,9.5,1.0666666666666667,,-0.5093593018062643,0,0,1,0,1.0666666666666667,6.666666666666671
3458,Golden State Warriors,Pheonix Suns,103,107,2.75,1.5,0.7095695951871412,,0,0,1,0,1.5,50.0
3459,Detroit Pistons,Philadelphia 76ers,102,94,4.75,1.2222222222222223,-5.345550810181083,3.2263149135805165,0,1,0,1,1.2222222222222223,-100.0
3460,Brooklyn Nets,Milwaukee Bucks,119,120,1.8,2.05,1.5507666832269629,5.690196176556934,0,0,1,0,2.05,104.99999999999997
3461,Atlanta Hawks,Cleveland Cavaliers,131,107,1.392156862745098,3.15,-0.9797304267208033,-4.3096922998804,1,1,1,0,1.392156862745098,39.21568627450981
3462,Chicago Bulls,Los Angeles Clippers,135,130,1.7407407407407407,2.15,-1.683908653442645,4.37862351620734,0,1,0,1,2.15,-100.0
3463,Utah Jazz,Los Angeles Lakers,122,109,1.1,7.5,5.444032665642926,2.002113488571497,1,1,1,0,1.1,10.000000000000014
3464,Washington Wizards,Dallas Mavericks,135,103,3.75,1.2985074626865671,-3.3898110933853416,3.2529267441129175,0,1,0,1,1.2985074626865671,-100.0
3465,Orlando Magic,Toronto Raptors,89,102,5.75,1.1538461538461537,-5.849191857264415,2.5734027207204195,0,0,1,0,1.1538461538461537,15.384615384615373
3466,Boston Celtics,Indiana Pacers,128,123,1.0625,10.0,4.979438202404495,-0.8382516396313262,1,1,1,0,1.0625,6.25
3467,Houston Rockets,Sacramento Kings,117,122,2.4,1.625,-4.190734912751116,-3.442680688649372,0,0,1,0,1.625,62.5
3468,Milwaukee Bucks,Los Angeles Clippers,119,153,1.606060606060606,2.45,5.690196176556934,4.37862351620734,1,0,0,1,1.606060606060606,-100.0
3469,Oklahoma City Thunder,Detroit Pistons,101,110,2.6,1.5555555555555556,-5.529767726818109,-5.345550810181083,0,0,1,0,1.5555555555555556,55.55555555555557
3470,Mephis Grizzlies,Pheonix Suns,122,114,3.65,1.3125,,,0,1,0,1,1.3125,-100.0
3471,San Antonio Spurs,Portland Trailblazers,130,111,1.0714285714285714,9.0,-0.7090459573831968,,0,1,0,1,9.0,-100.0
3472,Denver Nuggets,Minnesota Timberwolves,130,136,1.7142857142857144,2.2,2.453386720352784,-1.926723951826823,1,0,0,1,1.7142857142857144,-100.0
3473,Los Angeles Lakers,New Orleans Pelicans,111,114,1.7407407407407407,2.15,2.002113488571497,-0.5093593018062643,1,0,0,1,1.7407407407407407,-100.0
3474,Philadelphia 76ers,Charlotte Hornets,144,114,1.4545454545454546,2.9,3.2263149135805165,-2.6556167949067144,1,1,1,0,1.4545454545454546,45.45454545454547
3475,New York Knicks,Cleveland Cavaliers,101,119,1.7407407407407407,2.15,-1.3776575013818333,-4.3096922998804,1,0,0,1,1.7407407407407407,-100.0
3476,Atlanta Hawks,Brooklyn Nets,122,115,2.15,1.7407407407407407,-0.9797304267208033,1.5507666832269629,0,1,0,1,1.7407407407407407,-100.0
3477,Chicago Bulls,Miami Heat,109,127,2.2,1.7142857142857144,-1.683908653442645,2.6168031631855277,0,0,1,0,1.7142857142857144,71.42857142857144
3478,Golden State Warriors,Utah Jazz,111,107,2.2,1.7142857142857144,0.7095695951871412,5.444032665642926,0,1,0,1,1.7142857142857144,-100.0
3479,Milwaukee Bucks,Dallas Mavericks,112,118,1.3571428571428572,3.4,5.690196176556934,3.2529267441129175,1,0,0,1,1.3571428571428572,-100.0
3480,Boston Celtics,Washington Wizards,144,102,1.0833333333333333,8.5,4.979438202404495,-3.3898110933853416,1,1,1,0,1.0833333333333333,8.333333333333329
3481,Los Angeles Lakers,Denver Nuggets,118,129,2.95,1.434782608695652,2.002113488571497,2.453386720352784,0,0,1,0,1.434782608695652,43.47826086956522
3482,Indiana Pacers,Detroit Pistons,117,121,1.5714285714285714,2.55,-0.8382516396313262,-5.345550810181083,1,0,0,1,1.5714285714285714,-100.0
3483,Cleveland Cavaliers,Philadelphia 76ers,108,112,2.8,1.4761904761904763,-4.3096922998804,3.2263149135805165,0,0,1,0,1.4761904761904763,47.61904761904762
